Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
3.787307,,Insert,177437923,0,B,2000,112700,G,
3.787336,,Insert,177437959,0,B,1000,146600,G,
3.787573,,Insert,177438067,0,A,1000,147400,G,
3.787728,,Cancel,177361791,,,-1000,,,
3.788669,,Insert,177438255,0,B,1000,146700,G,
3.788696,,Insert,177438263,0,B,1000,146700,G,
3.79116,,Insert,177438335,0,A,1000,147300,G,
3.791162,,Cancel,177438263,,,-1000,,,
3.791162,,Cancel,177437343,,,-1000,,,
3.791178,,Insert,177438343,0,A,1000,147300,G,
3.79128,,Cancel,177437019,,,-2000,,,
3.79128,,Insert,177438351,0,A,2000,181600,G,
3.791281,,Insert,177438355,0,A,1000,147000,G,
3.794024,,Insert,177438395,0,A,1000,147000,G,
3.794115,,Cancel,177436971,,,-1000,,,
3.79412,,Insert,177438411,0,A,1000,146900,G,
3.794146,,Cancel,177438335,,,-1000,,,
3.794152,,Insert,177438415,0,A,3000,147200,G,
3.794181,,Insert,177438423,0,A,400,146900,G,
3.794194,,Cancel,177437239,,,-400,,,
3.794197,,Cancel,177438351,,,-2000,,,
3.794197,,Insert,177438431,0,A,2000,181500,G,
3.794241,,Cancel,177438255,,,-1000,,,
3.794246,,Insert,177438443,0,A,8000,146900,G,
3.794771,,Insert,177438551,0,B,1000,146700,G,
3.79479,,Insert,177438583,0,A,1000,147200,G,
3.794929,,Insert,177438655,0,A,180,146900,G,
3.794929,,Cancel,177438551,,,-1000,,,
3.794933,,Insert,177438659,0,B,1000,146100,G,
3.794971,,Insert,177438671,0,A,1000,146900,G,
3.795032,,Cancel,177414995,,,-1000,,,
3.795053,,Insert,177438687,0,B,1000,146700,G,
3.795068,,Cancel,177436975,,,-1000,,,
3.795074,,Insert,177438695,0,A,8000,146800,G,
3.795076,,Cancel,177373051,,,-8000,,,
3.795097,,Cancel,177438583,,,-1000,,,
3.795115,,Insert,177438715,0,B,1000,146700,G,
3.795115,,Insert,177438719,0,A,3000,147100,G,
3.795115,,Cancel,177438415,,,-3000,,,
3.795148,,Cancel,177438431,,,-2000,,,
3.795148,,Insert,177438735,0,A,2000,181400,G,
3.79559,,Cancel,177438687,,,-1000,,,
3.79586,,Cancel,177437959,,,-1000,,,
3.796396,,Insert,177438923,0,A,1000,147100,G,
3.796686,,Cancel,177438923,,,-1000,,,
3.796768,,Cancel,177372879,,,-1000,,,
3.796768,,Insert,177438935,0,A,1000,147600,G,
3.797759,,Cancel,177438655,,,-180,,,
3.798192,,Cancel,177438695,,,-8000,,,
3.798219,,Insert,177439007,0,A,1000,147000,G,
3.798223,,Insert,177439011,0,B,1000,146700,G,
3.798223,,Insert,177439015,0,B,1000,146400,G,
3.798276,,Cancel,177438671,,,-1000,,,
3.79829,,Insert,177439023,0,A,1000,147200,G,
3.798295,,Insert,177439027,0,A,2000,147800,G,
3.798384,,Cancel,177438935,,,-1000,,,
3.798411,,Insert,177439039,0,B,1000,146700,G,
3.798483,,Cancel,177438735,,,-2000,,,
3.798483,,Insert,177439051,0,A,2000,181500,G,
3.798688,,Insert,177439063,0,B,1000,146700,G,
3.798737,,Cancel,177438395,,,-1000,,,
3.798831,,Cancel,177438343,,,-1000,,,
3.799171,,Cancel,177437223,,,-1000,,,
3.799204,,Insert,177439111,0,B,8000,146700,G,
3.799206,,Cancel,177438411,,,-1000,,,
3.79921,,Insert,177439115,0,A,1000,146800,G,
3.799236,,Cancel,177439007,,,-1000,,,
3.799276,,Insert,177439123,0,A,400,146800,G,
3.799276,,Cancel,177439023,,,-1000,,,
3.799291,,Cancel,177439051,,,-2000,,,
3.799291,,Insert,177439127,0,A,2000,181400,G,
3.799291,,Cancel,177438423,,,-400,,,
3.7993,,Cancel,177439027,,,-2000,,,
3.799777,,Insert,177439143,0,B,1000,146500,G,
3.800228,,Cancel,7028086,,,-10000,,,
3.800228,,Cancel,7028087,,,-10000,,,
3.800228,,Insert,7028088,1,A,10000,147400,G,
3.800228,,Insert,7028089,1,B,10000,146200,G,
3.802308,,Insert,177439171,0,B,1000,146600,G,
3.802611,,Cancel,177439171,,,-1000,,,
3.802633,,Cancel,177418139,,,-1000,,,
3.803139,,Cancel,177439111,,,-8000,,,
3.803165,,Insert,177439183,0,B,1000,102300,G,
3.803441,,Insert,177439191,0,A,8000,146800,G,
3.803698,,Cancel,177439063,,,-1000,,,
3.80375,,Insert,177439199,0,A,1000,147000,G,
3.803767,,Cancel,177397091,,,-1000,,,
3.804425,,Insert,177439211,0,A,1000,151800,G,
3.80614,,Cancel,177439191,,,-8000,,,
3.806193,,Cancel,177439123,,,-400,,,
3.80677,,Cancel,177439199,,,-1000,,,
3.806788,,Cancel,177439115,,,-1000,,,
3.806813,,Insert,177439303,0,A,1000,147200,G,
3.806816,,Insert,177439307,0,A,2000,147800,G,
3.806837,,Insert,177439311,0,A,1000,146900,G,
3.806865,,Cancel,177439127,,,-2000,,,
3.806865,,Insert,177439315,0,A,2000,181500,G,
3.807291,,Cancel,177438443,,,-8000,,,
3.807302,,Insert,177439327,0,B,720,146700,G,
3.807561,,Insert,177439367,0,B,1000,146700,G,
3.807983,,Cancel,177437215,,,-710,,,
3.808016,,Insert,177439371,0,B,8000,146700,G,
3.809748,,Cancel,177437387,,,-2000,,,
3.81065,,Insert,177439455,0,B,1000,146700,G,
3.821956,,Insert,177439539,0,A,2000,147000,G,
3.821974,,Cancel,177437923,,,-2000,,,
3.821974,,Insert,177439543,0,B,2000,112800,G,
3.821993,,Cancel,177438659,,,-1000,,,
3.822007,,Insert,177439547,0,A,400,147000,G,
3.822056,,Cancel,177439371,,,-8000,,,
3.837295,,Cancel,177439455,,,-1000,,,
3.837568,,Insert,177439807,0,B,1000,146600,G,
3.845621,,Insert,177440067,0,A,8000,146900,G,
3.845626,,Cancel,177439327,,,-720,,,
3.845685,,Insert,177440075,0,A,400,146900,G,
3.845697,,Cancel,177439547,,,-400,,,
3.86242,,Insert,177440259,0,B,1000,145200,G,
3.88005,,Insert,177440463,0,A,1000,147000,G,
3.8909,,Insert,177440535,0,A,2000,147200,G,
3.890923,,Cancel,177433615,,,-1000,,,
3.890924,,Cancel,177433623,,,-1000,,,
3.890995,,Insert,177440539,0,A,1000,148400,G,
3.899715,,Cancel,177439367,,,-1000,,,
3.899741,,Insert,177440667,0,B,1000,117000,G,
3.902432,,Cancel,177440463,,,-1000,,,
3.902708,,Cancel,177440067,,,-8000,,,
3.902717,,Cancel,177440535,,,-2000,,,
3.902724,,Cancel,177440259,,,-1000,,,
3.902764,,Insert,177440727,0,B,1000,145300,G,
3.902764,,Cancel,177440075,,,-400,,,
3.90282,,Insert,177440747,0,A,400,147000,G,
3.905133,,Insert,177441119,0,A,8000,146900,G,
3.905139,,Insert,177441123,0,A,1000,147000,G,
3.905158,,Cancel,177440727,,,-1000,,,
3.905444,,Cancel,177440747,,,-400,,,
3.90709,,Insert,177441171,0,A,2000,147200,G,
3.907111,,Cancel,177418131,,,-1000,,,
3.907115,,Insert,177441175,0,A,1000,191200,G,
3.91169,,Cancel,177441123,,,-1000,,,
3.91169,,Cancel,177441171,,,-2000,,,
3.911716,,Insert,177441287,0,A,1000,176600,G,
3.911726,,Insert,177441295,0,B,8000,146700,G,
3.911754,,Insert,177441303,0,A,1000,147000,G,
3.912825,,Cancel,177441295,,,-8000,,,
3.912848,,Insert,177441375,0,B,720,146700,G,
3.912865,,Cancel,177441119,,,-8000,,,
3.912936,,Cancel,177439311,,,-1000,,,
3.912971,,Insert,177441423,0,B,8000,146700,G,
3.913003,,Insert,177441431,0,B,1000,146800,G,
3.913036,,Insert,177441439,0,B,3000,146500,G,
3.913043,,Insert,177441447,0,B,1000,146500,G,
3.913114,,Insert,177441455,0,A,1000,147300,G,
3.913119,,Cancel,177437687,,,-2000,,,
3.913119,,Insert,177441463,0,B,2000,146800,G,
3.91312,,Insert,177441471,0,A,1000,147000,G,
3.913124,,Insert,177441475,0,A,2000,147900,G,
3.913149,,Cancel,177438355,,,-1000,,,
3.91317,,Insert,177441491,0,B,1000,146800,G,
3.913322,,Cancel,177441491,,,-1000,,,
3.913613,,Cancel,177439315,,,-2000,,,
3.913613,,Insert,177441551,0,A,2000,181600,G,
3.913736,,Insert,177441575,0,B,1000,146800,G,
3.913751,,Insert,177441579,0,B,1000,146800,G,
3.913815,,Insert,177441607,0,B,1000,146800,G,
3.914332,,Insert,177441671,0,B,8000,146800,G,
3.91477,,Cancel,177438719,,,-3000,,,
3.914806,,Cancel,177439211,,,-1000,,,
3.914927,,Cancel,177440539,,,-1000,,,
3.915031,,Cancel,177436495,,,-1000,,,
3.915125,,Insert,177441843,0,B,1000,146600,G,
3.915422,,Cancel,177441843,,,-1000,,,
3.915525,,Insert,177442039,0,A,1000,152000,G,
3.915561,,Insert,177442051,0,A,1000,147100,G,
3.915814,,Cancel,177442051,,,-1000,,,
3.915823,,Insert,177442115,0,B,1000,146800,G,
3.916018,,Insert,177442195,0,A,1000,147100,G,
3.916441,,Cancel,177441671,,,-8000,,,
3.916448,,Cancel,177442115,,,-1000,,,
3.91663,,Cancel,177441607,,,-1000,,,
3.916852,,Insert,177442351,0,B,1000,146800,G,
3.918582,,Cancel,177442351,,,-1000,,,
3.918712,,Insert,177442455,0,B,1000,146800,G,
3.920695,,Cancel,177442455,,,-1000,,,
3.920983,,Cancel,177441579,,,-1000,,,
3.921778,,Insert,177442595,0,B,1000,146800,G,
3.922443,,Cancel,177442595,,,-1000,,,
3.923033,,Insert,177442687,0,B,1000,146800,G,
3.926173,,Insert,177442775,0,B,1000,145300,G,
3.929398,,Cancel,177442687,,,-1000,,,
3.929456,,Insert,177442859,0,A,400,147000,G,
3.929484,,Insert,177442863,0,A,1000,147000,G,
3.929664,,Cancel,177441575,,,-1000,,,
3.930012,,Cancel,177441447,,,-1000,,,
3.930039,,Cancel,177441431,,,-1000,,,
3.934532,,Insert,177443043,0,B,1000,146500,G,
3.937747,,Cancel,177441423,,,-8000,,,
3.938029,,Cancel,177443043,,,-1000,,,
3.954726,TraderOne,Insert,34,1,A,10,147300,G,
3.955434,TraderTwo,Insert,32,1,A,10,147300,G,
3.970935,,Cancel,177441375,,,-720,,,
3.970938,,Insert,177443515,0,A,720,147000,G,
4.07017,,Insert,177445423,0,A,1000,147000,G,
4.070172,,Insert,177445427,0,A,2000,147200,G,
4.070211,,Insert,177445439,0,A,1000,148400,G,
4.070221,,Insert,177445455,0,A,8000,146900,G,
4.070232,,Cancel,177441471,,,-1000,,,
4.070253,,Insert,177445479,0,A,3000,147100,G,
4.07028,,Cancel,177441463,,,-2000,,,
4.07028,,Cancel,177441475,,,-2000,,,
4.070285,,Insert,177445487,0,A,400,146900,G,
4.070295,,Cancel,177441455,,,-1000,,,
4.070299,,Cancel,177442859,,,-400,,,
4.07031,,Cancel,177441551,,,-2000,,,
4.07031,,Insert,177445495,0,A,2000,181500,G,
4.070404,,Insert,177445515,0,B,2000,145800,G,
4.070628,,Cancel,177442775,,,-1000,,,
4.07087,,Cancel,177439543,,,-2000,,,
4.07087,,Insert,177445627,0,B,2000,112700,G,
4.071154,,Insert,177445695,0,B,1000,146700,G,
4.071227,,Insert,177445711,0,B,1000,146100,G,
4.078526,,Cancel,177445423,,,-1000,,,
4.081445,,Cancel,177445455,,,-8000,,,
4.081451,,Cancel,177445427,,,-2000,,,
4.0815,,Cancel,177445487,,,-400,,,
4.081656,,Insert,177445979,0,A,2000,147900,G,
4.081704,,Insert,177445983,0,A,1000,147000,G,
4.08173,,Insert,177445991,0,A,1000,147000,G,
4.081749,,Insert,177445995,0,A,1000,147300,G,
4.082049,,Cancel,177445495,,,-2000,,,
4.082049,,Insert,177446015,0,A,2000,181600,G,
4.087484,,Insert,177446119,0,A,1000,147000,G,
4.0897,,Cancel,177446119,,,-1000,,,
4.089956,,Insert,177446347,0,B,8000,146700,G,
4.089984,,Insert,177446351,0,A,1000,147000,G,
4.10077,,Cancel,7028088,,,-10000,,,
4.10077,,Cancel,7028089,,,-10000,,,
4.10077,,Insert,7028090,1,A,10000,147400,G,
4.10077,,Insert,7028091,1,B,10000,146200,G,
4.101006,,Insert,177446847,0,B,1000,146800,G,
4.101032,,Cancel,177445711,,,-1000,,,
4.101033,,Cancel,177443515,,,-720,,,
4.101034,,Cancel,177445991,,,-1000,,,
4.101047,,Insert,177446851,0,B,1000,146800,G,
4.101065,,Insert,177446855,0,A,400,147000,G,
4.101083,,Cancel,177445627,,,-2000,,,
4.101083,,Insert,177446859,0,B,2000,112800,G,
4.101103,,Cancel,177445515,,,-2000,,,
4.101531,,Insert,177446891,0,B,2000,146800,G,
4.10179,,Cancel,177445479,,,-3000,,,
4.101833,,Insert,177446927,0,B,1000,146500,G,
4.102283,,Insert,177447003,0,B,1000,146800,G,
4.102286,,Insert,177447007,0,B,1000,146800,G,
4.102287,,Insert,177447011,0,B,1000,146800,G,
4.102297,,Cancel,177445439,,,-1000,,,
4.102316,,Cancel,177442863,,,-1000,,,
4.121517,,Cancel,177445983,,,-1000,,,
4.121519,,Cancel,177447003,,,-1000,,,
4.121752,,Cancel,177446851,,,-1000,,,
4.121782,,Cancel,177446847,,,-1000,,,
4.122882,,Cancel,177446927,,,-1000,,,
4.124978,,Cancel,177445695,,,-1000,,,
4.125008,,Insert,177447483,0,B,1000,146800,G,
4.12518,,Insert,177447487,0,B,1000,146500,G,
4.125249,,Insert,177447491,0,A,1000,147000,G,
4.158124,,Cancel,177447483,,,-1000,,,
4.158147,,Cancel,177440667,,,-1000,,,
4.158158,,Cancel,177447487,,,-1000,,,
4.158244,,Cancel,177447007,,,-1000,,,
4.159993,,Insert,5006888,1,A,20,147200,G,
4.171245,,Insert,177448131,0,B,1000,146800,G,
4.171285,,Insert,177448139,0,B,8000,146800,G,
4.171311,,Insert,177448147,0,B,1000,146800,G,
4.171319,,Insert,177448151,0,B,1000,146500,G,
4.181997,,Cancel,177448139,,,-8000,,,
4.182021,,Insert,177448279,0,B,1000,117100,G,
4.210051,TraderOne,Insert,35,1,A,10,147300,G,
4.210912,TraderTwo,Insert,33,1,A,10,147300,G,
4.222418,,Insert,177448635,0,B,1000,145300,G,
4.222439,,Cancel,177441287,,,-1000,,,
4.252421,,Insert,177449299,0,A,1000,148500,G,
4.252445,,Insert,177449303,0,A,1000,176700,G,
4.306864,,Cancel,177442195,,,-1000,,,
4.306887,,Cancel,177439183,,,-1000,,,
4.307008,,Insert,177449871,0,B,8000,146800,G,
4.307031,,Insert,177449883,0,B,1000,102500,G,
4.307094,,Insert,177449899,0,B,1000,146800,G,
4.307127,,Cancel,177448635,,,-1000,,,
4.307134,,Insert,177449911,0,B,1000,145400,G,
4.307431,,Insert,177449975,0,B,1000,146600,G,
4.3076,,Cancel,177446859,,,-2000,,,
4.3076,,Insert,177449991,0,B,2000,112900,G,
4.307647,,Cancel,177449991,,,-2000,,,
4.307647,,Insert,177450003,0,B,2000,112800,G,
4.307726,,Cancel,177449975,,,-1000,,,
4.307889,,Cancel,177431495,,,-1000,,,
4.30799,,Insert,177450067,0,B,1000,146200,G,
4.310608,,Cancel,177438067,,,-1000,,,
4.394355,,Insert,177451443,0,A,1000,147100,G,
4.394376,,Cancel,177441175,,,-1000,,,
4.402094,,Cancel,7028090,,,-10000,,,
4.402094,,Cancel,7028091,,,-10000,,,
4.402094,,Insert,7028092,1,A,10000,147500,G,
4.402094,,Insert,7028093,1,B,10000,146300,G,
4.402302,,Cancel,177449871,,,-8000,,,
4.402327,,Insert,177452155,0,A,1000,191300,G,
4.402671,,Cancel,177449911,,,-1000,,,
4.4027,,Cancel,177448151,,,-1000,,,
4.402745,,Insert,177452199,0,B,1000,146500,G,
4.402862,,Cancel,177449899,,,-1000,,,
4.407039,,Cancel,177451443,,,-1000,,,
4.407159,,Insert,177452355,0,B,8000,146800,G,
4.407528,,Insert,177452371,0,B,1000,146600,G,
4.40785,,Cancel,177452371,,,-1000,,,
4.410274,,Insert,177452419,0,A,1000,147100,G,
4.410281,,Cancel,177452355,,,-8000,,,
4.432424,,Insert,177453011,0,B,1000,145300,G,
4.467202,TraderTwo,Insert,34,1,A,10,147300,G,
4.475028,,Cancel,177448131,,,-1000,,,
4.475055,,Cancel,177447011,,,-1000,,,
4.475253,,Cancel,177448147,,,-1000,,,
4.475257,,Insert,177453675,0,A,1000,147400,G,
4.48303,,Cancel,177452199,,,-1000,,,
4.483075,,Insert,177453855,0,B,1000,146500,G,
4.4833,,Cancel,177447491,,,-1000,,,
4.483483,,Cancel,177446347,,,-8000,,,
4.483703,,Insert,177453943,0,A,730,147000,G,
4.483736,,Insert,177453963,0,A,1000,147000,G,
4.483773,,Cancel,177453855,,,-1000,,,
4.484035,,Cancel,177449299,,,-1000,,,
4.484041,,Insert,177454007,0,A,1000,148400,G,
4.484346,,Insert,177454023,0,A,1000,147000,G,
4.487208,,Insert,5006889,1,A,19,145800,G,
4.487208,TraderOne,Trade,7,1,B,2,146600,,-29
4.487208,TraderTwo,Trade,7,1,B,10,146600,,-147
4.487208,TraderTwo,Trade,24,1,B,7,146600,,-103
4.490991,,Cancel,177439143,,,-1000,,,
4.496591,,Insert,177454435,0,A,1000,147300,G,
4.497192,,Insert,177454459,0,A,2000,147200,G,
4.501082,TraderTwo,Hedge,35,0,A,10,146800,,
4.502092,,Cancel,177454459,,,-2000,,,
4.502427,TraderTwo,Hedge,36,0,A,7,146800,,
4.503141,TraderOne,Hedge,36,0,A,2,146800,,
4.521356,,Cancel,177454435,,,-1000,,,
4.521531,,Cancel,177453943,,,-730,,,
4.521624,,Cancel,177454023,,,-1000,,,
4.522704,,Insert,177454995,0,A,1000,147000,G,
4.52296,,Insert,177454999,0,A,1000,147000,G,
4.522985,,Insert,177455003,0,A,1000,147000,G,
4.524608,,Insert,177455059,0,A,1000,147600,G,
4.524638,,Insert,177455063,0,A,1000,147300,G,
4.532016,,Insert,177455151,0,A,8000,146900,G,
4.532021,,Insert,177455159,0,A,740,147000,G,
4.532055,,Insert,177455179,0,A,3000,147100,G,
4.53208,,Insert,177455187,0,A,400,146900,G,
4.532091,,Cancel,177446855,,,-400,,,
4.532096,,Cancel,177446015,,,-2000,,,
4.532096,,Insert,177455195,0,A,2000,181500,G,
4.532205,,Cancel,177445995,,,-1000,,,
4.532219,,Cancel,177445979,,,-2000,,,
4.532219,,Insert,177455199,0,A,2000,147200,G,
4.533422,,Cancel,177446891,,,-2000,,,
4.533628,,Insert,177455287,0,B,2000,145800,G,
4.533904,,Cancel,177450003,,,-2000,,,
4.533904,,Insert,177455319,0,B,2000,112700,G,
4.533946,,Insert,177455327,0,B,1000,146100,G,
4.533952,,Insert,177455331,0,B,1000,146700,G,
4.543342,,Cancel,177455151,,,-8000,,,
4.543398,,Cancel,177455187,,,-400,,,
4.543553,,Insert,177455571,0,A,2000,147900,G,
4.543563,,Cancel,177454995,,,-1000,,,
4.543565,,Insert,177455575,0,A,1000,146900,G,
4.543652,,Cancel,177455571,,,-2000,,,
4.543652,,Cancel,177454999,,,-1000,,,
4.544865,,Insert,177455611,0,A,8000,146900,G,
4.544871,,Insert,177455619,0,A,1000,147000,G,
4.545021,,Cancel,177453011,,,-1000,,,
4.551841,,Cancel,177455619,,,-1000,,,
4.551862,,Cancel,177448279,,,-1000,,,
4.560067,,Cancel,177455611,,,-8000,,,
4.560091,,Insert,177455799,0,B,1000,117000,G,
4.560121,,Insert,177455803,0,A,400,147000,G,
4.576594,,Cancel,177455063,,,-1000,,,
4.577842,,Cancel,177455199,,,-2000,,,
4.601176,,Insert,177456347,0,A,2000,147200,G,
4.601198,,Cancel,177449883,,,-1000,,,
4.601676,,Insert,177456459,0,A,1000,147000,G,
4.601702,,Insert,177456467,0,B,1000,102400,G,
4.619783,,Cancel,177455159,,,-740,,,
4.632266,,Cancel,177439039,,,-1000,,,
4.632279,,Insert,177456955,0,A,8000,146900,G,
4.632589,,Insert,177456999,0,A,400,146900,G,
4.632601,,Cancel,177455803,,,-400,,,
4.632606,,Cancel,177455331,,,-1000,,,
4.632845,,Insert,177457035,0,A,1000,146900,G,
4.632923,,Cancel,177439011,,,-1000,,,
4.633528,,Cancel,177439015,,,-1000,,,
4.633907,,Insert,177457079,0,B,1000,145700,G,
4.635137,,Cancel,177438715,,,-1000,,,
4.635919,,Insert,177457743,0,A,1000,147300,G,
4.636031,,Insert,177457795,0,A,740,146900,G,
4.637043,,Insert,177458175,0,A,1000,146900,G,
4.638082,,Insert,177458363,0,B,1000,145900,G,
4.63878,,Insert,177458479,0,A,1000,146900,G,
4.638835,,Insert,177458535,0,A,1000,147200,G,
4.639174,,Insert,177458635,0,B,2000,145700,G,
4.639307,,Cancel,177439807,,,-1000,,,
4.639582,,Insert,177458695,0,B,1000,146600,G,
4.639657,,Insert,177458739,0,B,1000,146500,G,
4.639774,,Cancel,177455319,,,-2000,,,
4.639774,,Insert,177458759,0,B,2000,112600,G,
4.639839,,Insert,177458763,0,B,1000,146600,G,
4.639848,,Insert,177458767,0,B,1000,146300,G,
4.639866,,Insert,177458775,0,B,1000,146600,G,
4.639867,,Insert,177458779,0,B,1000,146600,G,
4.639914,,Cancel,177458479,,,-1000,,,
4.640018,,Cancel,177458175,,,-1000,,,
4.640095,,Cancel,177458535,,,-1000,,,
4.640759,,Cancel,177458759,,,-2000,,,
4.640759,,Insert,177458991,0,B,2000,112700,G,
4.64352,,Insert,177459123,0,A,8000,146800,G,
4.643528,,Cancel,177441303,,,-1000,,,
4.643528,,Cancel,177439539,,,-2000,,,
4.643528,,Cancel,177446351,,,-1000,,,
4.64353,,Cancel,177455575,,,-1000,,,
4.643551,,Insert,177459151,0,B,1000,146600,G,
4.643559,,Insert,177459155,0,A,1000,146900,G,
4.643565,,Insert,177459167,0,A,1000,146900,G,
4.643578,,Insert,177459179,0,A,400,146800,G,
4.643591,,Cancel,177456999,,,-400,,,
4.643602,,Cancel,177455195,,,-2000,,,
4.643602,,Insert,177459187,0,A,2000,181400,G,
4.643624,,Cancel,177439303,,,-1000,,,
4.64365,,Cancel,177439307,,,-2000,,,
4.643893,,Cancel,177458991,,,-2000,,,
4.643893,,Insert,177459215,0,B,2000,112600,G,
4.644177,,Cancel,177459151,,,-1000,,,
4.64418,,Insert,177459259,0,B,1000,146000,G,
4.651259,,Cancel,177442039,,,-1000,,,
4.651281,,Cancel,177452155,,,-1000,,,
4.652732,,Insert,177459511,0,A,1000,151800,G,
4.652756,,Insert,177459515,0,A,1000,191100,G,
4.655016,,Cancel,177441439,,,-3000,,,
4.655026,,Cancel,177458695,,,-1000,,,
4.664346,,Insert,177459891,0,B,8000,146400,G,
4.666757,,Insert,177459923,0,A,1000,146900,G,
4.672426,,Insert,177459991,0,B,1000,145200,G,
4.702177,,Cancel,7028092,,,-10000,,,
4.702177,,Cancel,7028093,,,-10000,,,
4.702177,,Insert,7028094,1,A,10000,147300,G,
4.702177,,Insert,7028095,1,B,10000,146100,G,
4.720776,,Insert,177460335,0,B,8000,146600,G,
4.720808,,Insert,177460339,0,A,2000,146900,G,
4.720865,,Cancel,177459155,,,-1000,,,
4.729072,,Cancel,177457795,,,-740,,,
4.729095,,Cancel,177456467,,,-1000,,,
4.729119,,Insert,177460443,0,B,1000,146600,G,
4.729119,,Insert,177460447,0,B,750,146600,G,
4.729145,,Insert,177460451,0,B,1000,102300,G,
4.729592,,Cancel,177459259,,,-1000,,,
4.729667,,Cancel,177458763,,,-1000,,,
4.737535,,Cancel,177459123,,,-8000,,,
4.737597,,Cancel,177459179,,,-400,,,
4.737632,,Insert,177460595,0,B,1000,146400,G,
4.737636,,Insert,177460603,0,A,2000,147800,G,
4.737656,,Insert,177460607,0,A,400,146900,G,
4.737858,,Insert,177460639,0,A,1000,147200,G,
4.738093,,Cancel,177459187,,,-2000,,,
4.738093,,Insert,177460651,0,A,2000,181500,G,
4.745906,,Insert,177460775,0,B,1000,146700,G,
4.745933,,Insert,177460783,0,B,1000,146700,G,
4.745944,,Insert,177460787,0,B,1000,146700,G,
4.745947,,Insert,177460795,0,B,3000,146400,G,
4.74596,,Insert,177460803,0,B,1000,146700,G,
4.745985,,Cancel,177459215,,,-2000,,,
4.745985,,Insert,177460815,0,B,2000,112700,G,
4.746095,,Cancel,177458635,,,-2000,,,
4.746103,,Cancel,177457035,,,-1000,,,
4.773341,TraderTwo,Insert,37,1,B,10,146300,G,
4.773362,,Insert,177462143,0,B,2000,146700,G,
4.773384,,Cancel,177459515,,,-1000,,,
4.773562,,Cancel,177456459,,,-1000,,,
4.773645,,Insert,177462247,0,A,1000,146900,G,
4.774282,TraderOne,Insert,37,1,B,10,146300,G,
4.778329,,Insert,177462399,0,A,1000,147000,G,
4.77844,,Cancel,177462143,,,-2000,,,
4.805212,,Cancel,177460803,,,-1000,,,
4.805234,,Cancel,177460775,,,-1000,,,
4.810184,,Insert,177463167,0,B,2000,146700,G,
4.894741,,Insert,177465415,0,B,1000,146700,G,
4.894766,,Cancel,177449303,,,-1000,,,
4.894768,,Insert,177465419,0,A,1000,191200,G,
4.895025,,Insert,177465423,0,B,1000,146400,G,
4.895049,,Insert,177465427,0,A,1000,176600,G,
4.920005,,Cancel,177465415,,,-1000,,,
4.927445,,Insert,177465871,0,B,1000,146700,G,
4.967721,,Cancel,177456955,,,-8000,,,
4.967727,,Cancel,177462399,,,-1000,,,
4.96778,,Cancel,177460443,,,-1000,,,
4.96783,,Insert,177468483,0,B,1000,146700,G,
4.96803,,Insert,177468543,0,A,1000,147000,G,
4.968071,,Cancel,177462247,,,-1000,,,
4.968098,,Insert,177468583,0,B,8000,146700,G,
4.968161,,Cancel,177468543,,,-1000,,,
4.968161,,Cancel,177455327,,,-1000,,,
4.968288,,Cancel,177460815,,,-2000,,,
4.968288,,Insert,177468727,0,B,2000,112800,G,
4.968395,,Insert,177468807,0,A,1000,147000,G,
4.968465,,Cancel,177459167,,,-1000,,,
4.968465,,Cancel,177460339,,,-2000,,,
4.968465,,Cancel,177459923,,,-1000,,,
4.968499,,Insert,177468879,0,A,2000,147000,G,
4.96855,,Cancel,177459991,,,-1000,,,
4.968584,,Cancel,177460651,,,-2000,,,
4.968584,,Insert,177468927,0,A,2000,181600,G,
4.968602,,Insert,177468935,0,B,1000,146100,G,
4.968634,,Cancel,177468727,,,-2000,,,
4.968634,,Insert,177468951,0,B,2000,112700,G,
4.968663,,Cancel,177455179,,,-3000,,,
4.968686,,Cancel,177465871,,,-1000,,,
4.968816,,Cancel,177468951,,,-2000,,,
4.968816,,Insert,177469035,0,B,2000,112800,G,
4.968818,,Insert,177469039,0,B,1000,146700,G,
4.968879,,Cancel,177469035,,,-2000,,,
4.968879,,Insert,177469083,0,B,2000,112700,G,
4.968897,,Cancel,177469039,,,-1000,,,
4.968986,,Insert,177469139,0,A,8000,146900,G,
4.969041,,Insert,177469159,0,A,1000,146900,G,
4.969117,,Cancel,177468583,,,-8000,,,
4.969121,,Cancel,177468927,,,-2000,,,
4.969121,,Insert,177469195,0,A,2000,181500,G,
4.969131,,Cancel,177457743,,,-1000,,,
4.969484,,Cancel,177468935,,,-1000,,,
4.969538,,Insert,177469311,0,B,1000,146100,G,
4.969788,,Cancel,177460447,,,-750,,,
4.969839,,Cancel,177460607,,,-400,,,
4.969865,,Cancel,177460451,,,-1000,,,
4.970499,,Insert,177469487,0,A,750,146900,G,
4.970524,,Insert,177469499,0,B,1000,102400,G,
4.970535,,Cancel,177468879,,,-2000,,,
4.970546,,Insert,177469519,0,A,8000,146800,G,
4.970579,,Insert,177469523,0,A,3000,147100,G,
4.970594,,Cancel,177460639,,,-1000,,,
4.970606,,Insert,177469547,0,A,400,146800,G,
4.970632,,Cancel,177460603,,,-2000,,,
4.970632,,Cancel,177469195,,,-2000,,,
